Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Chakra Stone (product.metafields.custom.chakra_stone),Discount Code (product.metafields.custom.discount_code),Discount Percent (product.metafields.custom.discount_percent),Frequently Bought Together (product.metafields.custom.fbt_products),Featured Reviews (product.metafields.custom.featured_reviews),Feedback Count (product.metafields.custom.feedback_count),Rating (product.metafields.custom.rating),Short Introduction (product.metafields.custom.short_introduction),Tarot sign (product.metafields.custom.tarot_sign),Zodiac sign (product.metafields.custom.zzodiac_sign),Age group (product.metafields.shopify.age-group),Authenticity (product.metafields.shopify.authenticity),Bracelet design (product.metafields.shopify.bracelet-design),Color (product.metafields.shopify.color-pattern),Condition (product.metafields.shopify.condition),Crystal system (product.metafields.shopify.crystal-system),Jewelry material (product.metafields.shopify.jewelry-material),Jewelry type (product.metafields.shopify.jewelry-type),Mineral class (product.metafields.shopify.mineral-class),Necklace design (product.metafields.shopify.necklace-design),Rarity (product.metafields.shopify.rarity),Target gender (product.metafields.shopify.target-gender),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
fortune-bracelet-red-string-fire-horse-charm-1,FREE TODAY - Fortune Bracelet Red String Fire Horse Charm,"<div data-zone-id=""0"" data-line-index=""0"" data-line=""true"">
<meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8"">
<div>
<div data-zone-id=""0"" data-line-index=""0"" data-line=""true"">
<meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8"">
<div>
<div data-line=""true"" data-line-index=""0"" data-zone-id=""0"">
<meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8"">
<div>
<div data-zone-id=""0"" data-line-index=""0"" data-line=""true"">
<meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8"">
<div>
<div data-line=""true"" data-line-index=""0"" data-zone-id=""0"">
<meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8"">
<div>
<div data-line=""true"" data-line-index=""0"" data-zone-id=""0"">
<meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8"">
<div>
<div data-zone-id=""0"" data-line-index=""0"" data-line=""true"">
<meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8"">
<div>
<div data-line=""true"" data-line-index=""0"" data-zone-id=""0"">
<meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8"">
<div>
<div data-zone-id=""0"" data-line-index=""0"" data-line=""true""><span>**Red String**</span></div>
<div data-zone-id=""0"" data-line-index=""1"" data-line=""true""><span>♥ Protection ♥ Good Fortune ♥ Blessing ♥ Safety ♥ Luck ♥</span></div>
<div data-zone-id=""0"" data-line-index=""2"" data-line=""true""><br></div>
<div data-zone-id=""0"" data-line-index=""3"" data-line=""true""><span>The Red String is an ancient protection symbol spanning multiple cultures—from Kabbalah traditions to Eastern philosophy. This sacred thread creates an energetic shield around the wearer, deflecting negative energy and ill intentions while magnetizing positive forces.</span></div>
<div data-zone-id=""0"" data-line-index=""4"" data-line=""true""><br></div>
<div data-zone-id=""0"" data-line-index=""5"" data-line=""true""><span>In energy work, the Red String functions as a ""grounding wire"" that keeps your personal energy field intact and prevents energy leakage. It reinforces your energetic boundaries, protecting you from psychic drain and environmental negativity. The red color itself vibrates at a frequency of vitality, courage, and life force—activating your root chakra and anchoring you firmly to Earth's protective energy.</span></div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>",My Store,Apparel & Accessories > Jewelry > Bracelets,Bracelets,free,true,Materials,Metal Alloy Charms -Braided Cord (8 -10mm/25 beads),,,,,,,,,300.0,shopify,10000,deny,manual,0.00,62.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0977/7027/5097/files/Rotate_the_Fortune_Bracelet_Red_String_Fire_Horse_-1765359093284.webp?v=1765360579,1,"",false,,,,,,fire-horse-fortune-bracelet-red-agate; protection-bracelet-red-string-raw-crystal,,,,"Harness the transformative energy of the 2026 Fire Horse Year. This piece creates an energetic shield, protecting you from negative influences while attracting positive opportunities. It magnetizes wealth and prosperity, opening channels for financial abundance and success.",,,all-ages,,charm; cord; beaded,red,,,braided-cord; gold-plated; cotton; metal,imitation-jewelry,,,,unisex,https://cdn.shopify.com/s/files/1/0977/7027/5097/files/9.webp?v=1765360579,g,,,active
fortune-bracelet-red-string-fire-horse-charm-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0977/7027/5097/files/8.webp?v=1765360579,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fortune-bracelet-red-string-fire-horse-charm-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0977/7027/5097/files/IMG_5688.jpg?v=1765360579,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fortune-bracelet-red-string-fire-horse-charm-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0977/7027/5097/files/Gemini_Generated_Image_yl6a2ayl6a2ayl6a.png?v=1765360579,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fortune-bracelet-red-string-fire-horse-charm-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0977/7027/5097/files/IMG_5690.jpg?v=1765360579,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fortune-bracelet-red-string-fire-horse-charm-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0977/7027/5097/files/Gemini_Generated_Image_xyy3hbxyy3hbxyy3.png?v=1765360579,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fortune-bracelet-red-string-fire-horse-charm-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0977/7027/5097/files/11.webp?v=1765360579,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fortune-bracelet-red-string-fire-horse-charm-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0977/7027/5097/files/12.webp?v=1765360579,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fortune-bracelet-red-string-fire-horse-charm-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0977/7027/5097/files/13.webp?v=1765360579,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fortune-bracelet-red-string-fire-horse-charm-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0977/7027/5097/files/14.webp?v=1765360579,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fortune-bracelet-red-string-fire-horse-charm-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0977/7027/5097/files/15.webp?v=1765360579,11,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fortune-bracelet-red-string-fire-horse-charm-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0977/7027/5097/files/9.webp?v=1765360579,12,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fortune-bracelet-red-string-fire-horse-charm-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0977/7027/5097/files/14_c3344364-57da-459d-b6e7-cd62b3c75499.webp?v=1765360579,13,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fortune-bracelet-red-string-fire-horse-charm-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0977/7027/5097/files/10_1.webp?v=1765360579,14,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protection-bracelet-red-string-raw-crystal-1,FREE TODAY - Protection Bracelet Red String Raw Crystal,"<div>
<div data-zone-id=""0"" data-line-index=""0"" data-line=""true""><span>**Red String**</span></div>
<div data-zone-id=""0"" data-line-index=""1"" data-line=""true""><span>♥ Protection ♥ Good Fortune ♥ Blessing ♥ Safety ♥ Luck ♥</span></div>
<div data-zone-id=""0"" data-line-index=""2"" data-line=""true""><br></div>
<div data-zone-id=""0"" data-line-index=""3"" data-line=""true""><span>The Red String is an ancient protection symbol spanning multiple cultures—from Kabbalah traditions to Eastern philosophy. This sacred thread creates an energetic shield around the wearer, deflecting negative energy and ill intentions while magnetizing positive forces.</span></div>
<div data-zone-id=""0"" data-line-index=""4"" data-line=""true""><br></div>
<div data-zone-id=""0"" data-line-index=""5"" data-line=""true""><span>In energy work, the Red String functions as a ""grounding wire"" that keeps your personal energy field intact and prevents energy leakage. It reinforces your energetic boundaries, protecting you from psychic drain and environmental negativity. The red color itself vibrates at a frequency of vitality, courage, and life force—activating your root chakra and anchoring you firmly to Earth's protective energy.</span></div>
<div data-zone-id=""0"" data-line-index=""6"" data-line=""true""><br></div>
<div data-zone-id=""0"" data-line-index=""7"" data-line=""true""><span>**Raw Crystal**</span></div>
<div data-zone-id=""0"" data-line-index=""8"" data-line=""true""><span>♥ Pure Energy ♥ Healing ♥ Clarity ♥ Grounding ♥ Authenticity ♥</span></div>
<div data-zone-id=""0"" data-line-index=""9"" data-line=""true""><br></div>
<div data-zone-id=""0"" data-line-index=""10"" data-line=""true""><span>Raw Crystals are unpolished natural stones that retain their authentic crystalline structure exactly as formed by the Earth. Unlike tumbled stones, raw crystals maintain their natural geometry and are believed to hold more potent, unfiltered energy—making them powerful tools for serious energy work.</span></div>
<div data-zone-id=""0"" data-line-index=""11"" data-line=""true""><br></div>
<div data-zone-id=""0"" data-line-index=""12"" data-line=""true""><span>Each raw crystal operates as a ""natural battery,"" absorbing, storing, and transmitting energy according to its unique mineral composition. These stones help ground scattered energy, clear mental fog, restore emotional balance, and provide direct access to Earth's healing frequencies. Their rough, unpolished surface creates more points of energetic contact with your skin, facilitating stronger energy exchange.</span></div>
<div data-zone-id=""0"" data-line-index=""13"" data-line=""true""><br></div>
<div data-zone-id=""0"" data-line-index=""14"" data-line=""true""><span>**Crystal Quartz**</span></div>
<div data-zone-id=""0"" data-line-index=""15"" data-line=""true""><span>♥ Amplification ♥ Clarity ♥ Focus ♥ Manifestation ♥ Universal Energy ♥</span></div>
<div data-zone-id=""0"" data-line-index=""16"" data-line=""true""><br></div>
<div data-zone-id=""0"" data-line-index=""17"" data-line=""true""><span>Crystal Quartz is known as the ""Master Healer"" and ""Universal Crystal"" due to its remarkable ability to amplify energy and intention. Its perfectly structured crystalline lattice makes it an ideal conductor and amplifier of electromagnetic frequencies—which is why it's used in technology from watches to computers to radio transmitters.</span></div>
<div data-zone-id=""0"" data-line-index=""18"" data-line=""true""><br></div>
<div data-zone-id=""0"" data-line-index=""19"" data-line=""true""><span>In energy work, Crystal Quartz operates as a ""magnifying lens"" for your intentions, amplifying whatever energy or goal you focus on. This stone:</span></div>
<div data-zone-id=""0"" data-line-index=""20"" data-line=""true""><span>• Enhances mental clarity and decision-making</span></div>
<div data-zone-id=""0"" data-line-index=""21"" data-line=""true""><span>• Strengthens manifestation practices</span></div>
<div data-zone-id=""0"" data-line-index=""22"" data-line=""true""><span>• Can be programmed to hold specific intentions</span></div>
<div data-zone-id=""0"" data-line-index=""23"" data-line=""true""><span>• Works harmoniously with all other crystals</span></div>
<div data-zone-id=""0"" data-line-index=""24"" data-line=""true""><span>• Clears energy blockages</span></div>
<div data-zone-id=""0"" data-line-index=""25"" data-line=""true""><span>• Amplifies the power of surrounding stones</span></div>
<div data-zone-id=""0"" data-line-index=""26"" data-line=""true""><br></div>
<div data-zone-id=""0"" data-line-index=""27"" data-line=""true""><span>Crystal Points (terminations) have special properties—their geometric structure naturally directs and focuses energy through the point, like a laser. Use them to:</span></div>
<div data-zone-id=""0"" data-line-index=""28"" data-line=""true""><span>• Focus intention on specific goals</span></div>
<div data-zone-id=""0"" data-line-index=""29"" data-line=""true""><span>• Direct healing energy to particular areas</span></div>
<div data-zone-id=""0"" data-line-index=""30"" data-line=""true""><span>• Clear and organize scattered mental energy</span></div>
<div data-zone-id=""0"" data-line-index=""31"" data-line=""true""><span>• Amplify meditation and visualization practices</span></div>
</div>",My Store,Apparel & Accessories > Jewelry > Bracelets,Bracelets,free,true,Materials,Crystal Quartz - Raw Crystal - Metal Alloy Charms - Braided Cord (1 - 2mm),,,,,,,,,300.0,shopify,10000,deny,manual,0.00,59.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0977/7027/5097/files/Center_the_Red_String_Raw_Quartz_Protection_Fortun-1765358991689.webp?v=1765360531,1,"",false,,,,,,fire-horse-fortune-bracelet-red-agate; fortune-bracelet-red-string-fire-horse-charm,,,,"Harness the transformative energy of the 2026 Fire Horse Year. This piece creates an energetic shield, protecting you from negative influences while attracting positive opportunities. It magnetizes wealth and prosperity, opening channels for financial abundance and success.",,,adults; teens,,cord; charm,red,,,braided-cord; metal,imitation-jewelry,,,,unisex,https://cdn.shopify.com/s/files/1/0977/7027/5097/files/Gemini_Generated_Image_iftrwdiftrwdiftr.png?v=1765360531,g,,,active
protection-bracelet-red-string-raw-crystal-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0977/7027/5097/files/Gemini_Generated_Image_bwuzsrbwuzsrbwuz_Das_a.png?v=1765360531,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protection-bracelet-red-string-raw-crystal-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0977/7027/5097/files/Change_the_background_to_better_match_the_current_-1765353653052.webp?v=1765360531,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protection-bracelet-red-string-raw-crystal-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0977/7027/5097/files/2.webp?v=1765360531,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protection-bracelet-red-string-raw-crystal-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0977/7027/5097/files/Thi_t_k_ch_a_co_ten_1_6b589d5f-87d0-42f2-81ae-625c27872982.webp?v=1765360531,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protection-bracelet-red-string-raw-crystal-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0977/7027/5097/files/Gemini_Generated_Image_iftrwdiftrwdiftr.png?v=1765360531,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protection-bracelet-red-string-raw-crystal-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0977/7027/5097/files/Gemini_Generated_Image_v9ashhv9ashhv9as.png?v=1765360531,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protection-bracelet-red-string-raw-crystal-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0977/7027/5097/files/1_1.webp?v=1765360531,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zodiac-alignment-bracelet-natural-stone-2,Zodiac Alignment Bracelet Natural Stone,"<div data-line=""true"" data-line-index=""0"" data-zone-id=""0"">
<meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8"">
<div>
<div data-line=""true"" data-line-index=""0"" data-zone-id=""0""><span>**Zodiac Alignment Stones**</span></div>
<div data-line=""true"" data-line-index=""1"" data-zone-id=""0""><span>♥ Identity ♥ Cosmic Alignment ♥ Authenticity ♥ Destiny ♥ Flow ♥</span></div>
<div data-line=""true"" data-line-index=""2"" data-zone-id=""0""><br></div>
<div data-line=""true"" data-line-index=""3"" data-zone-id=""0"" style=""text-align: left;""><span>Each zodiac sign vibrates at a specific cosmic frequency, influenced by planetary positions at your birth moment. Certain natural stones resonate harmoniously with these celestial energies, acting as ""tuning forks"" that help you align with your cosmic blueprint—the unique energetic signature you were born to express.</span></div>
<div data-line=""true"" data-line-index=""4"" data-zone-id=""0""><br></div>
<div data-line=""true"" data-line-index=""5"" data-zone-id=""0""><span>Your zodiac stone serves as a personal amplifier that helps you:</span></div>
<div data-line=""true"" data-line-index=""6"" data-zone-id=""0""><span>• Activate and strengthen your natural talents and gifts</span></div>
<div data-line=""true"" data-line-index=""7"" data-zone-id=""0""><span>• Balance your sign's challenging traits</span></div>
<div data-line=""true"" data-line-index=""8"" data-zone-id=""0""><span>• Connect with your most authentic self</span></div>
<div data-line=""true"" data-line-index=""9"" data-zone-id=""0""><span>• Navigate life transitions aligned with cosmic timing</span></div>
<div data-line=""true"" data-line-index=""10"" data-zone-id=""0""><span>• Manifest goals in harmony with your soul's purpose</span></div>
<div data-line=""true"" data-line-index=""11"" data-zone-id=""0""><span>• Experience less resistance and more natural flow</span></div>
<div data-line=""true"" data-line-index=""12"" data-zone-id=""0""><br></div>
<div data-line=""true"" data-line-index=""13"" data-zone-id=""0""><span>This isn't superstition—it's about energetic resonance. Just as different radio frequencies carry different signals, different stones carry different vibrational patterns. When you wear the stone matching your cosmic frequency, you align with universal forces working in your favor, creating synchronicities and opening doors that might otherwise remain closed.</span></div>
</div>
</div>",My Store,Apparel & Accessories > Jewelry > Bracelets,Bracelet,"",true,Materials,Metal Chain,,Zodiac sign,aries,product.metafields.custom.zzodiac_sign,,,,,300.0,shopify,10000,deny,manual,39.00,62.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0977/7027/5097/files/Rotate_the_Zodiac_Alignment_Bracelet_Natural_Stone-1765359162700_c3c9685b-9dfa-4c7a-9e0a-d96f468de782.webp?v=1765451007,1,"",false,,,,,,zodiac-energy-bracelet-mixed-natural-stones; zodiac-alignment-bracelet-natural-stone,,,,"Align with your cosmic blueprint and unlock your destined path. Activates your luck frequency, helping you seize opportunities and navigate life with fortune on your side.",,aries; taurus; gemini; cancer; leo; virgo; libra; scorpio; sagittarius; capricorn; aquarius; pisces,adults; teens,,beaded; charm; chain,beige; purple; gray; blue; silver; black; green; brown,,,elastic-string; silver; gold-plated; nylon; cotton; metal,imitation-jewelry,,chain; beaded,,unisex,https://cdn.shopify.com/s/files/1/0977/7027/5097/files/Gemini_Generated_Image_usdylqusdylqusdy.png?v=1765451007,g,,,active
zodiac-alignment-bracelet-natural-stone-2,,,,,,,,,Metal Chain,,,taurus,,,,,,300.0,shopify,10000,deny,manual,39.00,62.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0977/7027/5097/files/Gemini_Generated_Image_usdylqusdylqusdy.png?v=1765451007,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0977/7027/5097/files/IMG_5741.jpg?v=1765451007,g,,,
zodiac-alignment-bracelet-natural-stone-2,,,,,,,,,Metal Chain,,,gemini,,,,,,300.0,shopify,10000,deny,manual,39.00,62.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0977/7027/5097/files/Gemini_Generated_Image_j3to3cj3to3cj3to.png?v=1765451007,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0977/7027/5097/files/IMG_5747.jpg?v=1765451007,g,,,
zodiac-alignment-bracelet-natural-stone-2,,,,,,,,,Metal Chain,,,cancer,,,,,,300.0,shopify,10000,deny,manual,39.00,62.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0977/7027/5097/files/IMG_5751.jpg?v=1765451007,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0977/7027/5097/files/IMG_5742.jpg?v=1765451007,g,,,
zodiac-alignment-bracelet-natural-stone-2,,,,,,,,,Metal Chain,,,leo,,,,,,300.0,shopify,10000,deny,manual,39.00,62.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0977/7027/5097/files/IMG_5741.jpg?v=1765451007,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0977/7027/5097/files/IMG_5745.jpg?v=1765451007,g,,,
zodiac-alignment-bracelet-natural-stone-2,,,,,,,,,Metal Chain,,,virgo,,,,,,300.0,shopify,10000,deny,manual,39.00,62.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0977/7027/5097/files/IMG_5747.jpg?v=1765451007,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0977/7027/5097/files/IMG_5740.jpg?v=1765451007,g,,,
zodiac-alignment-bracelet-natural-stone-2,,,,,,,,,Metal Chain,,,libra,,,,,,300.0,shopify,10000,deny,manual,39.00,62.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0977/7027/5097/files/IMG_5742.jpg?v=1765451007,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0977/7027/5097/files/IMG_5749.jpg?v=1765451007,g,,,
